room_type,number_of_reviews,calculated_host_listings_count,availability_365,price
1,62,2,280,170
1,4,1,0,250
0,1,1,0,130
0,0,1,0,85
0,15,1,361,65
1,5,1,0,165
1,14,1,10,165
1,7,1,2,189
1,32,1,0,210
1,1,1,0,200
0,2,1,363,60
1,0,1,0,114
1,7,2,213,154
1,7,1,0,101
0,0,1,0,30
0,0,2,23,50
1,1,1,94,79
1,35,1,200,199
0,1,3,16,57
1,8,3,303,226
1,2,1,0,111
0,2,1,0,63
0,8,2,0,200
0,18,3,146,70
0,23,3,363,85
1,12,1,5,230
1,0,1,0,220
0,1,1,0,77
0,9,1,0,95
0,3,1,0,85
1,1,1,0,92
0,5,1,2,95
1,16,1,0,140
1,3,1,176,220
0,1,1,0,50
0,0,1,0,100
0,5,3,102,150
2,8,2,364,45
0,0,1,0,60
1,17,1,0,200
1,2,2,0,130
2,19,1,208,65
1,1,1,45,121
1,37,1,0,94
1,8,1,272,120
1,46,2,255,135
1,27,1,57,135
0,0,1,0,45
0,0,1,136,46
1,10,1,329,185
1,0,1,6,100
0,4,1,0,64
0,30,2,179,60
1,2,1,0,149
0,8,1,0,89
0,7,1,0,42
0,1,1,67,100
0,4,1,13,30
1,20,3,20,200
0,17,2,68,43
0,0,2,68,54
1,8,1,156,250
1,41,1,111,86
1,6,1,0,70
1,2,2,0,300
0,1,1,0,60
1,59,1,73,300
0,1,1,0,69
0,36,1,335,100
0,3,3,130,60
0,0,1,90,115
1,0,1,0,115
0,1,1,318,99
0,23,2,93,99
1,6,2,0,220
1,1,1,0,107
0,0,1,0,95
0,4,1,0,60
1,36,1,293,199
1,8,1,49,80
1,16,2,79,140
1,3,1,0,225
1,1,1,149,196
1,14,1,212,260
1,48,3,326,150
1,0,2,179,250
1,0,3,294,300
1,1,1,57,120
1,34,2,330,260
0,12,3,0,41
0,0,1,0,48
1,5,1,0,150
0,0,1,38,50
0,0,1,0,70
0,0,1,0,157
1,0,1,0,249
0,2,2,342,105
2,0,1,0,30
0,0,1,0,42
1,5,1,0,112
1,49,1,293,65
1,8,1,0,90
1,0,1,6,240
1,1,3,179,305
0,0,2,0,100
1,13,1,0,225
1,0,1,270,225
1,3,2,13,200
0,0,1,0,80
1,8,1,35,170
1,41,1,60,150
1,46,1,320,225
1,0,1,34,120
1,2,1,291,180
1,10,1,80,200
0,0,1,83,70
0,50,2,111,48
0,1,1,0,60
1,33,1,8,159
1,53,2,14,125
0,47,2,176,175
0,61,3,110,45
0,1,1,0,60
1,28,2,2,149
0,0,1,0,50
1,2,3,0,106
0,3,1,0,90
0,0,1,0,45
1,1,1,90,130
0,18,1,36,23
0,28,1,17,120
1,13,2,271,150
1,8,1,0,94
0,0,1,0,85
0,0,1,0,78
1,0,1,0,120
0,0,1,0,75
1,53,1,220,250
1,1,1,5,199
1,15,2,119,130
1,4,1,0,234
0,21,2,260,95
0,0,3,177,95
0,0,1,0,150
1,3,1,75,160
0,43,2,0,55
1,1,1,0,89
0,5,1,0,40
0,49,3,111,91
0,3,1,8,30
1,10,1,0,185
0,0,1,0,150
1,2,1,0,39
1,0,1,0,220
1,2,1,92,97
1,49,1,116,230
1,14,1,66,150
1,0,1,0,175
0,8,1,0,25
1,8,1,21,300
1,2,1,0,100
0,60,1,350,25
1,6,1,0,147
0,13,1,5,85
1,10,1,95,195
0,8,2,0,100
1,2,2,25,140
1,7,1,249,180
1,1,1,0,150
0,58,1,0,64
0,3,1,0,44
1,8,1,0,200
0,39,1,189,80
0,44,3,284,125
0,22,1,4,40
1,29,1,260,150
0,7,1,0,99
1,3,1,25,220
2,2,3,297,53
1,1,1,84,250
2,0,1,0,100
0,0,1,0,160
0,4,2,27,35
1,45,1,351,180
0,0,1,0,73
0,7,1,133,45
1,0,1,88,150
1,46,2,361,100
1,15,2,22,250
0,19,1,153,99
1,4,1,0,75
1,35,1,105,150
1,0,1,31,200
0,35,3,76,99
1,0,1,0,85
0,13,1,362,65
1,1,1,134,100
0,2,1,53,39
0,8,1,123,185
0,12,1,278,135
1,4,1,0,100
1,35,1,207,148
1,10,1,0,175
0,2,2,188,110
1,2,1,0,200
0,6,2,170,250
0,4,1,0,48
0,13,1,3,75
0,3,2,355,45
0,26,1,131,100
0,31,2,225,55
1,5,1,0,86
1,1,1,0,139
0,0,1,0,85
0,21,2,58,106
1,1,1,0,130
0,14,1,7,95
1,22,2,273,180
0,1,1,83,79
0,0,1,0,100
1,0,1,35,178
1,1,1,0,110
0,11,2,319,55
1,67,1,61,131
0,41,1,89,110
1,8,1,329,100
0,13,2,365,52
1,1,1,0,87
0,59,1,0,130
0,19,1,109,75
0,4,1,137,50
1,23,1,120,150
0,9,1,0,51
1,48,1,2,73
0,3,1,295,120
1,9,1,60,189
0,8,3,98,64
1,59,2,88,160
0,24,1,9,65
1,2,1,14,175
1,1,1,0,250
1,7,1,0,127
2,10,2,329,75
0,4,1,107,100
1,3,2,0,150
0,3,1,104,80
1,18,1,0,100
0,16,1,0,49
1,23,1,27,190
1,69,1,127,150
1,7,1,0,154
1,0,1,67,85
0,1,2,0,54
0,11,2,281,55
0,6,1,0,50
1,8,1,176,125
1,40,1,0,165
0,3,1,242,120
1,64,3,57,180
0,6,1,0,60
0,23,1,290,65
1,31,2,64,120
2,0,3,348,37
0,11,3,0,75
0,2,1,0,79
1,0,3,356,280
0,5,3,132,75
0,1,1,0,150
0,0,1,0,83
0,0,1,0,125
1,8,1,0,175
0,0,1,0,60
1,43,1,220,151
0,59,3,0,75
0,1,2,347,70
1,3,3,284,168
1,0,1,342,78
1,27,1,347,300
1,7,1,0,150
1,4,1,0,150
0,21,1,34,50
1,2,1,0,75
1,1,1,0,200
0,0,1,0,90
0,3,2,0,60
0,62,1,247,82
0,15,3,0,99
0,22,3,91,78
1,2,1,1,180
1,1,1,0,250
1,48,2,36,75
1,0,1,19,99
2,0,1,72,35
0,35,2,28,99
1,32,1,322,235
1,1,1,0,290
0,3,2,360,45
1,23,1,0,150
1,1,2,0,250
0,40,2,0,60
1,1,1,0,99
0,0,2,0,50
0,0,1,0,60
1,0,1,0,75
1,28,1,280,180
1,68,1,9,100
0,26,1,45,45
1,0,1,0,200
2,10,3,311,45
2,0,1,364,55
1,2,1,0,295
0,16,1,0,88
1,1,1,0,124
0,20,1,69,95
1,2,2,93,115
0,3,1,0,75
1,10,1,117,200
1,60,1,4,220
0,8,1,0,90
1,11,1,167,100
0,0,2,0,80
1,0,1,0,175
0,62,1,261,180
1,3,1,19,180
1,0,1,0,85
0,11,1,5,135
1,2,1,0,225
0,27,2,154,62
0,1,1,0,28
0,0,1,0,60
0,0,1,89,220
1,5,1,0,180
1,0,1,0,200
1,0,1,0,200
1,31,1,10,180
0,14,1,0,70
1,2,1,0,150
1,2,1,73,210
0,1,1,0,35
0,0,1,180,58
1,3,1,0,120
0,0,1,0,70
1,19,1,34,110
1,0,1,0,250
1,9,1,0,124
0,25,2,237,72
0,15,1,355,75
0,3,1,0,65
0,0,1,0,100
0,3,1,0,80
1,19,1,0,160
0,13,2,76,70
2,13,1,331,60
1,57,1,25,250
0,8,1,0,45
1,18,1,0,103
0,14,2,90,97
1,0,2,0,245
1,2,1,4,115
0,3,2,0,50
0,37,1,39,48
1,70,2,310,110
1,15,1,362,125
1,33,1,44,85
0,0,1,0,60
1,0,2,0,165
1,10,1,51,189
1,5,1,0,68
0,9,1,90,145
1,0,1,0,160
0,9,1,18,74
0,26,3,0,65
1,5,1,0,93
0,21,2,0,140
1,14,1,0,150
0,8,1,0,99
1,7,1,47,125
0,0,2,0,175
1,0,1,179,250
0,1,1,51,50
0,0,1,0,300
0,14,3,0,195
1,1,1,0,200
0,0,2,173,60
0,1,1,0,67
1,5,1,0,199
1,4,1,0,200
1,0,2,0,305
2,25,2,6,44
0,1,1,0,125
1,2,1,0,83
0,10,1,179,63
1,3,1,17,295
0,2,1,0,52
1,25,1,0,120
1,7,1,0,240
0,0,1,74,50
1,0,1,0,100
0,49,1,47,70
1,0,1,93,300
0,2,1,0,75
1,38,1,360,272
0,0,2,89,150
1,28,1,36,175
1,2,1,10,150
1,1,1,0,185
1,68,1,19,160
1,25,2,324,109
0,3,1,0,50
0,5,1,0,90
1,0,1,18,150
1,6,1,0,240
1,5,2,1,250
1,12,1,0,224
1,5,1,304,170
0,2,1,0,95
1,42,1,245,80
0,22,2,177,60
0,9,1,60,50
1,45,2,154,147
1,2,1,2,180
1,29,1,55,175
0,0,1,0,65
1,6,1,208,230
0,20,1,62,60
0,3,2,0,50
0,1,3,84,99
1,5,2,46,160
1,3,1,169,295
1,33,1,1,200
0,8,1,0,75
1,15,2,269,105
1,7,1,0,88
1,0,1,94,99
0,11,1,240,69
0,0,1,90,280
1,13,1,192,140
1,0,2,0,50
0,0,2,88,75
2,31,1,365,200
0,23,1,18,112
1,1,1,0,175
0,1,3,213,80
1,15,1,6,225
0,1,1,90,80
1,7,1,0,200
0,1,1,0,25
0,1,1,0,77
0,51,1,6,63
1,8,1,0,115
1,2,1,180,325
1,20,1,121,148
0,22,1,89,65
1,3,1,0,172
0,32,1,20,90
0,4,3,7,88
0,4,1,191,100
1,5,1,352,300
1,2,1,365,175
1,51,3,0,99
1,0,1,14,99
1,6,1,29,265
0,1,1,0,65
1,0,1,134,199
1,4,1,0,95
0,1,1,20,71
1,4,1,3,153
0,58,2,10,90
0,0,1,0,85
1,15,1,7,150
1,14,1,271,135
1,15,2,90,99
0,53,2,32,70
0,0,1,0,50
0,0,1,89,65
1,5,1,0,174
1,1,1,258,150
0,7,3,63,125
0,27,1,322,60
0,0,1,365,120
0,8,1,0,60
0,25,2,245,95
1,3,1,127,249
0,0,1,0,90
1,51,1,198,111
0,2,1,14,67
0,5,1,0,85
0,0,1,0,89
1,60,1,317,175
1,3,1,0,250
0,0,1,0,150
1,54,1,0,250
1,48,1,330,150
1,2,1,0,85
1,4,1,0,249
1,0,1,0,130
0,21,3,344,70
0,0,3,0,180
1,16,2,72,250
0,2,1,33,75
1,16,1,127,159
2,25,1,155,75
0,10,1,353,100
1,5,1,0,128
1,2,1,78,200
1,38,1,205,200
0,1,1,0,70
0,6,1,0,125
1,1,1,0,135
0,2,2,0,65
1,13,1,0,200
1,2,1,0,120
0,0,1,0,175
1,6,3,0,130
1,42,1,0,175
0,0,1,0,75
1,6,1,0,166
1,1,1,0,250
1,0,1,0,100
0,0,1,0,70
0,0,1,0,45
1,10,1,0,125
0,0,2,365,55
1,64,1,256,96
0,14,1,0,105
0,1,1,0,40
1,4,1,0,120
1,17,1,280,199
0,0,1,0,100
1,3,1,0,245
0,29,1,178,102
0,1,1,13,70
0,1,1,89,35
0,29,3,193,80
1,0,1,0,200
0,37,1,0,55
0,6,1,0,110
1,64,1,329,200
1,5,1,0,100
1,4,1,0,75
1,0,1,90,320
0,1,1,0,28
0,13,2,270,65
0,37,1,0,50
1,1,1,0,52
1,6,2,346,247
1,19,1,0,248
0,0,1,0,136
0,2,2,24,200
0,9,2,118,80
0,3,1,0,79
1,0,1,0,160
1,7,1,0,70
0,25,1,11,80
0,5,1,25,120
1,13,1,0,147
1,49,2,217,80
1,48,2,71,200
1,15,1,32,77
0,0,1,0,60
0,24,3,324,66
2,18,1,365,100
0,0,1,0,200
0,1,2,0,59
1,26,1,14,251
0,16,3,66,150
0,2,1,0,70
0,0,1,0,80
1,6,1,5,174
1,4,1,0,95
1,7,1,365,295
1,0,1,0,125
1,4,1,0,220
0,22,2,0,50
1,2,1,0,150
1,0,1,0,179
0,40,1,321,50
0,12,3,160,122
0,4,1,0,75
0,44,1,260,140
0,6,1,5,74
1,11,1,177,325
0,33,1,84,100
0,0,2,83,145
1,22,1,0,184
1,16,2,0,121
1,3,1,67,199
1,2,1,0,102
1,1,1,0,125
1,14,1,0,225
1,2,1,0,115
1,47,1,0,325
0,13,3,23,110
0,2,1,0,50
0,0,1,0,38
0,1,1,0,33
0,3,1,0,100
0,1,1,0,65
0,0,1,0,70
1,2,1,0,150
1,1,1,179,151
0,2,2,0,125
1,2,1,0,125
0,31,1,13,80
0,12,3,86,90
1,7,1,0,100
1,2,1,310,300
1,12,1,25,139
1,3,1,0,99
0,15,1,0,80
1,1,1,0,230
0,0,1,0,80
0,2,1,76,250
0,1,1,0,35
1,47,1,177,129
1,7,1,0,75
1,0,1,0,180
1,54,1,64,75
1,67,1,0,249
0,2,1,0,90
1,4,1,26,100
0,0,1,0,50
0,1,2,0,149
0,7,1,0,59
0,4,1,188,51
1,42,1,10,75
1,8,1,58,150
0,0,1,0,100
1,1,2,11,200
1,3,1,46,295
0,0,1,173,65
2,7,1,0,115
1,46,1,300,60
0,7,1,0,76
0,1,1,0,39
1,0,1,0,120
1,16,1,0,150
1,4,1,250,200
1,23,1,0,205
1,8,1,10,180
0,0,1,0,75
1,5,1,269,154
0,1,1,90,40
1,0,1,0,140
1,6,1,0,125
1,6,1,4,119
1,2,1,0,125
1,0,1,0,200
0,0,1,0,65
1,0,1,0,90
1,6,1,12,270
0,14,1,44,99
1,54,1,326,87
0,6,1,212,60
0,0,1,0,75
1,4,1,251,220
0,59,2,77,75
1,21,1,0,155
0,33,1,90,91
0,0,2,175,185
1,31,1,10,195
0,14,2,283,80
0,0,1,326,42
1,19,2,135,119
0,1,1,0,60
0,20,2,0,110
0,1,1,35,90
1,54,1,331,89
0,42,2,67,65
1,1,1,0,228
0,2,1,0,45
1,33,2,0,110
0,5,1,0,47
1,0,1,290,61
0,1,1,0,48
1,13,1,9,150
0,34,1,31,87
0,3,1,0,55
0,3,1,326,42
1,67,1,38,165
1,5,1,0,179
0,2,1,0,46
0,0,1,365,60
0,0,2,146,95
1,1,1,16,83
0,1,1,112,80
0,10,1,0,120
0,2,1,364,65
0,2,1,365,100
1,2,1,0,140
1,1,2,5,200
1,3,1,0,185
1,1,1,0,135
1,26,1,188,240
1,10,1,0,150
1,1,1,0,160
0,2,1,0,50
1,5,1,0,125
1,12,1,271,106
0,11,3,87,84
0,31,2,188,120
1,2,1,0,89
1,8,1,0,225
1,0,1,107,299
2,1,1,0,40
0,6,1,0,100
0,59,1,333,85
0,4,1,349,50
0,10,2,0,70
0,7,1,0,65
1,17,2,245,122
0,3,1,0,143
0,0,1,0,199
1,62,1,231,225
0,1,1,0,90
0,0,1,0,50
1,14,1,0,160
1,1,1,0,199
1,11,1,0,100
0,10,1,0,63
0,0,1,358,75
0,14,1,293,130
1,52,1,35,126
1,14,1,0,215
1,1,1,0,120
0,17,1,0,94
0,13,2,188,40
1,10,1,0,250
0,2,1,126,58
0,5,2,364,200
0,16,1,0,90
1,1,1,0,49
0,1,1,0,135
0,2,1,89,85
0,1,1,0,30
1,0,1,359,219
0,3,1,0,85
0,22,1,45,55
1,10,1,0,130
0,1,1,365,175
0,1,3,181,80
0,3,2,17,99
0,0,1,144,75
0,0,1,365,100
1,0,1,297,80
0,0,1,0,60
1,4,1,358,100
1,5,3,309,250
1,0,3,89,194
1,45,1,76,100
1,6,1,76,200
1,8,1,0,175
0,6,1,66,29
0,7,2,85,60
0,2,1,0,160
1,7,1,0,300
1,6,1,250,100
0,0,1,0,85
1,2,1,0,225
1,0,1,8,190
0,12,1,8,100
0,2,2,114,65
0,0,1,0,55
0,18,2,0,130
0,9,1,0,54
0,8,1,281,80
0,13,2,308,100
1,44,1,38,115
0,3,1,76,65
1,3,1,355,300
1,9,1,0,75
0,16,1,199,75
0,2,1,362,115
1,65,1,350,300
1,6,1,34,110
0,0,1,0,180
1,8,1,0,199
1,0,1,91,249
0,0,1,0,65
1,1,1,0,199
0,11,1,0,80
1,0,1,0,200
0,0,1,0,50
1,35,1,0,150
1,54,2,278,105
1,8,3,300,156
0,17,1,14,45
0,7,2,175,25
0,0,1,0,50
0,1,1,0,37
1,0,1,0,150
0,3,1,0,125
1,13,1,3,119
0,1,1,0,120
1,0,1,0,225
0,1,1,0,70
0,33,3,42,48
0,0,1,31,125
0,4,1,0,39
1,0,1,0,95
0,14,3,174,55
1,0,1,0,100
1,0,1,0,225
0,1,2,364,37
0,43,2,173,60
1,10,1,0,250
1,20,1,13,250
0,38,1,85,45
1,3,1,0,135
0,25,1,333,72
1,32,1,16,65
0,2,1,0,100
0,9,1,71,40
1,45,1,180,189
0,1,1,0,49
0,35,1,295,65
1,2,1,0,123
0,0,1,0,125
2,5,3,0,55
1,5,1,0,195
1,27,1,0,140
0,32,1,0,80
0,4,1,269,90
0,3,1,0,50
0,1,2,340,40
1,16,1,103,325
1,2,1,0,180
0,1,1,0,100
1,1,1,0,180
0,0,1,0,70
1,1,1,311,99
0,4,2,267,150
2,1,1,0,30
1,4,1,0,100
0,0,1,0,150
1,17,1,7,140
1,4,1,0,100
1,57,1,337,130
0,3,2,1,61
0,5,1,0,70
1,22,1,8,220
0,8,1,13,100
0,9,1,0,80
0,0,1,0,50
0,22,1,188,80
0,9,2,89,169
1,14,1,29,155
0,5,1,0,89
0,41,2,89,45
1,9,1,286,150
0,10,1,0,50
0,0,1,0,75
0,8,1,38,35
0,31,2,266,45
1,2,1,354,210
0,39,1,0,75
0,12,1,0,95
0,1,1,0,60
0,3,2,5,42
0,2,3,89,125
1,0,1,0,180
1,15,1,94,100
0,8,1,0,60
0,12,1,0,100
0,13,2,255,90
1,0,1,0,140
0,13,2,167,65
1,1,1,0,115
0,1,1,0,100
1,2,1,0,225
0,11,2,331,44
0,7,1,0,150
0,1,2,36,85
0,0,2,179,90
1,0,1,0,139
0,14,1,0,75
0,12,1,291,45
0,5,2,0,90
1,0,1,199,290
1,70,1,3,70
0,2,1,0,60
1,2,1,83,150
1,3,1,97,300
1,4,1,0,120
1,2,1,0,160
1,14,1,0,100
0,39,1,0,90
1,5,1,0,120
1,9,1,44,120
1,0,1,0,150
1,4,1,197,325
1,1,1,0,180
1,16,1,358,135
1,2,1,0,135
1,1,1,0,175
0,17,1,129,80
0,46,1,260,90
1,0,1,4,180
1,6,2,170,85
1,1,1,0,150
1,32,1,0,195
0,5,1,0,100
0,54,1,0,41
1,0,1,0,100
0,2,2,323,90
0,13,2,168,50
0,7,1,24,84
0,4,1,4,46
1,0,2,0,200
0,0,2,0,105
1,1,1,2,300
0,0,1,363,149
0,34,3,78,55
0,4,1,0,55
1,24,2,0,175
1,23,1,14,150
1,3,1,52,210
0,6,1,7,46
0,0,1,0,48
0,60,3,90,125
1,5,1,0,115
0,15,3,359,69
0,66,3,48,80
1,41,1,244,150
1,11,1,36,275
0,1,2,188,75
1,3,1,0,200
0,56,2,42,60
1,43,1,64,49
0,14,1,0,75
0,11,1,0,96
0,1,2,350,199
1,2,1,0,170
1,23,1,311,250
1,24,1,0,105
1,6,1,252,300
0,5,1,0,75
1,1,1,0,150
0,27,1,0,43
1,4,1,0,175
1,17,1,35,298
1,38,1,86,260
0,6,1,9,67
1,0,1,0,250
1,4,1,11,225
1,5,1,0,150
1,61,1,302,145
0,2,3,0,89
1,1,1,0,149
1,6,1,23,200
1,34,1,37,210
0,3,1,0,53
1,2,1,0,95
1,3,1,85,125
1,21,2,364,200
1,32,1,36,200
0,2,1,45,150
0,1,1,3,57
1,3,1,2,250
0,14,1,0,50
0,3,1,0,60
1,27,1,276,175
0,6,1,0,60
1,41,2,48,125
1,5,1,0,135
0,28,1,163,65
1,0,1,35,128
0,6,1,156,55
0,1,1,365,96
1,2,1,1,195
1,3,1,0,150
1,2,1,0,150
1,4,1,0,175
0,2,1,35,50
1,1,1,0,100
0,15,1,3,95
1,31,1,3,156
1,3,1,0,200
1,2,1,0,105
1,12,1,0,120
1,3,1,0,110
0,2,3,242,80
0,54,1,71,72
0,7,2,155,124
0,1,2,0,59
1,65,2,257,265
0,2,1,0,70
0,6,1,0,45
0,2,2,0,55
0,33,1,0,80
0,0,1,0,50
0,1,1,0,85
1,5,1,0,95
1,46,2,141,135
1,24,1,207,220
1,7,1,136,195
0,7,3,71,69
1,0,1,0,250
0,1,1,0,30
0,4,1,0,75
0,3,1,0,61
0,5,2,12,63
0,53,1,365,45
0,3,1,0,33
1,16,1,0,152
0,17,1,190,105
0,0,1,365,199
0,5,3,4,65
1,3,1,179,199
1,1,1,314,225
0,3,1,2,69
1,0,1,0,175
1,0,1,10,120
0,1,1,0,60
0,2,1,0,120
1,0,1,0,220
1,1,1,0,135
0,12,2,357,80
0,4,2,2,60
1,8,1,0,100
2,0,1,0,55
1,21,1,13,110
1,41,1,11,225
1,2,2,0,175
0,14,1,0,65
0,1,1,156,65
0,3,2,5,50
1,4,1,0,200
0,8,1,8,100
0,0,2,0,105
0,2,1,358,250
1,7,1,3,140
0,6,1,0,50
0,16,2,0,70
0,1,1,0,39
1,7,1,341,175
0,0,1,0,32
1,7,1,5,90
2,1,1,0,89
0,47,1,238,65
0,15,2,41,60
0,33,2,38,250
0,7,3,356,99
1,10,1,0,67
0,1,1,248,60
0,5,1,0,50
1,2,1,32,200
0,37,1,313,50
1,1,1,0,212
0,1,1,0,119
1,1,1,0,50
1,18,1,0,185
0,1,1,0,29
0,2,1,0,47
0,0,3,0,100
1,0,1,0,120
0,0,1,0,85
0,0,2,0,41
0,3,1,0,99
0,0,1,0,45
0,0,1,0,25
0,0,1,0,65
1,0,1,0,149
0,13,2,11,50
0,0,1,6,300
1,0,1,0,200
1,1,1,0,80
0,12,1,188,70
0,2,1,0,63
1,3,2,333,135
1,2,1,0,60
0,2,1,315,70
1,0,2,40,110
0,47,1,282,64
0,12,2,201,45
0,43,1,0,95
1,0,1,32,220
1,5,1,0,150
1,0,1,0,150
0,9,1,0,60
0,4,1,34,25
1,19,2,11,199
1,23,1,214,177
1,58,1,301,90
1,3,1,60,135
0,31,1,54,65
0,9,1,345,67
2,1,1,0,20
0,27,1,144,80
0,3,3,359,50
1,12,1,47,225
1,8,1,0,225
1,2,1,90,225
1,23,3,336,150
1,18,1,1,199
1,0,1,29,139
0,2,1,0,80
0,0,1,35,55
1,0,1,0,125
0,24,1,0,40
1,0,1,0,199
0,0,1,0,55
1,1,1,3,200
0,50,1,339,100
1,4,1,50,225
0,68,2,22,175
1,16,1,0,130
0,0,1,24,60
1,0,1,66,53
1,0,1,0,85
1,0,1,0,100
0,0,1,0,68
1,3,1,0,105
2,61,2,7,25
1,3,1,0,119
1,1,1,0,150
0,4,3,0,45
2,1,1,365,85
1,4,1,44,250
0,4,1,0,95
0,6,1,0,90
0,4,1,0,50
0,2,1,0,80
1,6,1,359,98
1,4,1,0,68
0,14,2,35,73
0,0,1,0,75
0,13,1,0,45
1,3,1,0,130
1,62,2,179,68
1,25,1,352,200
0,0,1,0,35
0,8,2,275,120
0,5,2,0,80
0,12,1,0,60
0,0,2,89,80
0,4,1,330,80
0,3,1,0,60
2,2,2,0,63
1,0,1,0,200
0,50,1,0,75
1,3,1,0,99
0,38,3,359,50
1,11,1,242,210
0,9,1,0,130
0,1,1,0,40
0,1,1,36,60
1,4,1,0,174
0,1,1,0,70
1,62,1,19,290
1,26,1,341,265
1,27,1,153,95
0,15,1,0,88
1,38,3,362,125
1,14,1,354,90
1,52,3,361,211
1,8,1,0,129
1,57,3,0,89
1,11,1,0,68
1,1,2,9,250
0,2,1,140,50
1,0,1,0,149
0,59,1,0,50
1,1,1,14,129
0,1,2,0,50
0,14,2,342,100
0,1,1,0,98
0,9,1,13,90
0,51,3,56,111
0,1,1,0,50
1,42,2,221,145
0,34,1,231,90
0,1,1,1,140
1,41,1,120,180
1,3,1,0,84
1,2,1,0,175
1,2,1,0,198
1,54,1,0,125
0,1,1,0,34
1,2,1,0,300
0,24,2,327,66
1,1,1,83,130
1,1,1,0,150
0,21,3,365,89
0,0,1,0,100
1,5,1,0,137
1,0,2,264,140
1,15,1,0,116
0,8,1,81,75
0,2,1,0,60
1,24,1,45,260
0,5,1,0,99
0,47,3,76,50
0,5,1,97,89
0,0,1,0,75
1,0,2,88,98
0,32,2,95,57
1,44,1,0,210
1,8,1,0,149
0,1,1,0,140
1,3,1,0,150
1,12,1,4,230
1,42,1,5,99
1,4,1,0,325
1,5,1,0,250
0,0,3,0,98
0,0,1,0,100
1,17,2,0,175
1,7,1,170,250
1,5,1,260,180
1,2,2,39,295
1,14,1,1,90
0,1,1,364,77
1,4,1,129,235
1,27,1,18,125
1,38,1,3,125
2,0,1,77,85
0,25,1,0,130
1,18,1,31,115
0,17,1,23,108
1,56,1,288,82
1,35,1,36,80
0,23,3,365,86
1,0,1,167,79
0,0,1,364,140
0,3,1,0,60
1,12,1,0,125
1,0,1,14,160
1,1,1,0,125
1,25,1,0,165
1,4,2,159,198
1,65,1,3,73
1,40,2,300,75
1,7,1,0,198
1,66,1,323,196
1,1,1,0,160
1,4,1,22,100
0,0,1,8,79
1,2,2,324,158
1,0,1,18,222
1,0,1,313,179
0,27,2,180,49
0,28,1,325,70
0,42,2,53,50
1,0,1,328,226
1,0,1,158,125
0,1,1,0,65
1,1,1,180,250
1,2,1,138,210
1,7,1,0,122
1,0,1,42,75
1,42,1,348,83
0,2,2,293,55
2,16,1,0,50
0,2,1,0,75
1,2,1,0,105
0,5,1,0,50
0,0,1,0,85
0,0,1,0,190
0,3,1,2,45
1,11,1,137,300
0,6,1,128,50
0,0,1,19,65
1,5,1,173,219
0,10,1,26,80
0,0,1,0,50
0,2,1,281,65
0,0,1,151,65
0,18,1,298,50
0,3,1,0,81
0,0,1,0,45
1,5,1,0,100
0,33,3,320,45
1,1,1,0,99
1,3,1,0,149
0,1,1,0,63
1,0,1,0,180
0,4,2,61,55
0,6,3,11,70
0,9,3,72,60
0,1,2,0,70
2,5,1,146,25
0,0,1,0,75
0,41,2,8,49
0,14,3,359,55
1,0,1,0,270
0,45,1,9,75
1,0,1,0,70
1,0,1,0,275
1,3,1,0,180
1,2,1,0,150
0,4,3,31,45
0,1,2,362,150
1,5,1,1,250
0,0,3,0,119
1,0,1,107,155
1,14,1,124,185
0,0,1,0,65
0,0,1,0,88
1,22,3,5,80
1,43,1,239,155
1,2,1,135,190
0,60,1,0,100
0,2,1,0,80
1,32,1,44,225
0,5,1,0,45
1,14,1,0,149
1,64,1,296,102
1,15,1,0,79
1,2,1,0,90
0,0,1,8,45
1,6,1,0,150
1,4,1,178,100
0,14,1,155,185
1,2,1,0,100
1,4,1,0,110
0,5,1,0,102
0,1,1,0,37
1,13,2,56,160
0,15,1,21,75
0,13,1,0,75
0,0,1,0,75
1,0,1,0,110
0,20,1,0,80
0,8,1,0,100
0,24,2,7,75
1,58,1,257,200
0,0,1,5,129
1,10,1,3,132
2,0,1,0,35
0,3,1,90,200
1,0,3,342,300
1,9,3,132,75
0,13,1,35,59
1,0,2,0,57
1,1,1,0,150
0,54,1,341,125
0,28,3,359,93
0,5,1,0,48
1,1,1,0,130
1,1,1,0,190
1,9,2,225,80
1,1,1,0,145
0,2,1,0,60
1,1,3,0,100
0,2,1,0,30
1,60,1,247,85
0,0,1,0,60
1,3,1,19,200
0,5,1,332,49
2,0,1,314,50
0,2,1,54,75
0,0,3,364,125
0,10,1,32,80
1,20,1,136,160
0,21,1,89,90
1,1,1,0,139
1,4,1,8,85
0,0,1,0,95
0,0,1,0,50
0,5,3,0,137
1,0,1,0,125
1,23,1,0,250
1,2,1,13,120
0,10,1,0,230
1,0,1,0,303
0,5,1,0,60
0,0,1,0,96
1,10,1,298,275
0,0,1,0,100
1,3,3,180,170
1,1,1,28,300
0,19,2,79,140
0,0,1,0,100
1,38,3,363,75
0,1,1,0,100
1,17,1,245,105
1,0,1,0,290
1,61,2,276,226
1,3,1,0,200
0,2,1,0,39
0,11,2,168,48
1,0,1,0,249
0,4,1,254,100
0,43,1,0,119
1,2,1,0,120
1,10,1,0,200
0,4,2,0,125
0,3,1,0,75
1,13,1,3,200
0,0,1,0,100
1,8,1,220,50
1,49,1,201,120
1,54,1,105,115
0,70,2,70,60
1,1,1,98,65
0,1,1,0,80
